# resolution=16
# scale=1.0
# transform=0,0,0
r,g,b,a
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,16,6,23
0,10,4,14
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,113,47,169
1,94,39,142
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,91,36,139
2,166,67,255
2,165,65,255
1,92,37,138
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,10,4,15
1,95,39,142
2,162,63,255
2,168,68,255
2,161,62,255
2,166,67,255
1,88,36,131
0,5,1,9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,7,1,15
1,63,14,127
1,117,25,235
2,148,49,255
2,170,70,255
2,126,27,253
1,67,14,135
0,7,1,14
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,51,21,77
1,148,61,222
2,161,62,255
2,165,66,255
2,156,56,255
2,152,53,255
1,155,62,235
1,96,40,143
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,112,32,205
1,133,36,250
2,144,44,255
2,164,65,255
2,151,51,255
2,158,58,255
2,152,52,254
1,104,31,186
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,25,10,37
1,85,33,132
1,120,27,239
2,130,31,255
2,127,28,255
2,141,42,255
2,148,49,255
2,143,43,255
1,103,41,157
0,24,10,36
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,23,6,43
2,155,55,255
2,159,59,255
2,167,67,255
2,164,65,255
2,170,70,255
2,164,65,255
2,162,63,255
2,163,64,255
2,157,57,255
2,155,55,255
1,52,15,97
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,31,7,63
2,140,41,254
2,165,65,255
2,139,40,255
2,158,58,255
2,160,61,255
2,150,51,255
2,158,58,255
1,131,42,229
0,46,10,93
0,3,0,6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,93,38,139
1,142,52,231
2,159,59,255
2,155,55,255
2,155,55,255
2,128,29,255
2,139,40,255
2,162,63,255
2,156,57,255
2,150,50,255
1,147,57,229
1,89,37,133
0,11,2,22
0,0,0,0
0,0,0,0
0,0,0,0
1,124,34,230
2,148,49,255
2,149,49,255
2,167,67,255
2,169,69,255
2,154,54,255
2,169,69,255
2,160,60,255
2,164,65,255
2,145,45,255
2,143,44,255
1,129,35,241
0,20,4,41
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,66,17,124
1,135,39,247
1,91,21,178
21,114,39,228
4,134,40,247
1,93,21,184
2,145,47,252
1,93,26,172
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,7,6,20
128,88,78,247
128,87,78,245
4,2,2,8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,7,6,20
85,58,51,163
82,56,50,158
6,4,3,12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
