# resolution=16
# scale=1.0
# transform=0,0,0
r,g,b,a
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18,18,18,18
10,10,10,10
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,22,21,29
31,34,35,72
0,0,0,0
9,9,9,9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
99,99,99,99
20,20,20,20
0,0,0,0
139,140,140,188
134,139,140,240
9,10,10,22
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,6,6,6
3,3,3,3
0,0,0,0
63,63,63,63
5,5,5,5
99,101,102,160
181,182,182,255
175,177,177,255
76,82,83,172
0,0,0,0
82,82,82,82
26,26,26,26
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
58,58,58,77
160,163,164,255
175,177,177,255
192,192,192,255
131,138,139,255
22,24,24,50
16,16,16,16
11,11,11,11
30,30,30,30
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,32,32,32
31,31,31,31
0,0,0,0
131,131,131,175
168,171,172,255
170,173,173,255
184,185,185,255
140,146,148,255
96,102,104,202
28,28,28,45
0,0,0,0
8,8,8,8
4,4,4,4
0,0,0,0
0,0,0,0
44,44,44,44
0,0,0,0
0,0,0,0
37,37,37,49
192,192,192,255
163,166,167,255
180,181,182,255
171,174,174,255
155,160,161,255
164,167,168,255
140,144,145,233
1,1,1,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
133,133,133,177
187,188,188,255
158,162,163,255
185,186,186,255
158,162,163,255
168,170,171,255
190,190,190,255
168,171,171,255
56,61,62,128
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
82,83,83,121
187,187,188,255
183,187,183,255
158,162,163,255
160,164,165,255
184,185,185,255
192,192,192,255
180,181,182,255
149,154,155,255
113,122,124,255
35,38,39,80
0,2,0,4
0,0,0,0
0,0,0,0
0,0,0,0
98,98,98,131
175,177,177,255
115,128,123,255
93,142,87,255
137,152,140,255
181,183,183,255
183,184,184,255
167,170,170,255
139,145,147,255
113,122,124,255
113,122,124,255
99,108,108,226
25,58,21,120
0,0,0,0
0,0,0,0
72,72,72,96
185,185,186,255
157,161,162,255
108,134,102,254
139,165,135,255
182,187,182,255
192,192,192,255
188,189,189,255
163,174,163,255
113,122,124,255
113,122,124,255
107,122,116,255
84,123,85,255
55,122,47,252
0,0,0,0
0,0,0,0
95,99,82,138
172,188,96,249
175,192,90,255
154,165,118,255
154,161,149,255
152,157,158,255
150,155,156,255
134,140,142,255
81,130,77,255
112,122,122,255
116,126,121,255
111,136,96,254
85,135,65,255
60,104,39,189
1,2,0,2
0,0,0,0
0,0,0,0
0,0,0,0
26,29,10,36
66,74,25,91
92,103,35,127
113,125,42,156
133,148,50,183
138,154,52,191
108,131,45,180
100,112,38,142
91,102,34,126
51,57,19,70
9,10,3,12
0,0,0,0
0,0,0,0
